timestamp,minute,it_load_kw,ups_efficiency,ups_loss_kw,cooling_infra_kw,total_facility_kw,pue
2025-06-15 14:33:00+00:00,873,6737.44,0.967280911232,227.8995634766552,56.0,7021.339563476655,1.0421376017414115
2025-06-15 14:34:00+00:00,874,6788.02,0.966895122398,232.4104921561784,56.0,7076.430492156179,1.042488161813928
2025-06-15 14:35:00+00:00,875,6725.96,0.967364910392,226.90745233965117,56.0,7008.867452339651,1.0420620182605385
2025-06-15 14:36:00+00:00,876,6720.24,0.967406271712,226.41746595514905,56.0,7002.657465955149,1.0420249077347161
2025-06-15 14:37:00+00:00,877,6745.97,0.9672176437955,228.64429004525937,56.0,7030.61429004526,1.0421947162595238
2025-06-15 14:38:00+00:00,878,6748.79,0.9671965676795,228.8919165019479,56.0,7033.681916501948,1.0422137770625473
2025-06-15 14:39:00+00:00,879,6734.530000000001,0.9673023283955,227.64697642764168,56.0,7018.176976427642,1.042118303196755
2025-06-15 14:40:00+00:00,880,6757.83,0.9671284684554999,229.69050055172738,56.0,7043.520500551727,1.0422754790445643
2025-06-15 14:41:00+00:00,881,6758.33,0.9671246780555,229.73488279080266,56.0,7044.064882790803,1.0422789184296717
2025-06-15 14:42:00+00:00,882,6731.03,0.9673279756955,227.34417000211397,56.0,7014.374170002114,1.0420952172256124
2025-06-15 14:43:00+00:00,883,6758.35,0.9671245263875,229.73665854485444,56.0,7044.086658544855,1.0422790560632187
2025-06-15 14:44:00+00:00,884,6735.1,0.9672981399499999,227.6963932073113,56.0,7018.796393207312,1.0421220758722678
2025-06-15 14:45:00+00:00,885,6731.7300000000005,0.9673228560355,227.4046446516213,56.0,7015.134644651622,1.042099823470582
2025-06-15 14:46:00+00:00,886,6735.73,0.9672935068355,227.7510452061606,56.0,7019.48104520616,1.0421262498951354
2025-06-15 14:47:00+00:00,887,6725.58,0.9673676683179999,226.87481141004992,56.0,7008.45481141005,1.042059541542893
2025-06-15 14:48:00+00:00,888,6761.24,0.9671025683119999,229.99363078355054,56.0,7047.23363078355,1.0422989911293714
2025-06-15 14:49:00+00:00,889,6713.0199999999995,0.967458012398,225.80309513433258,56.0,6994.823095134332,1.0419785871536704
2025-06-15 14:50:00+00:00,890,6759.759999999999,0.9671138237119999,229.86193928169087,56.0,7045.62193928169,1.042288770500978
2025-06-15 14:51:00+00:00,891,6759.780000000001,0.967113671758,229.8637175913418,56.0,7045.6437175913425,1.0422889084543199
2025-06-15 14:52:00+00:00,892,6761.42,0.967101197918,230.00966067683203,56.0,7047.429660676832,1.0423002358493973
2025-06-15 14:53:00+00:00,893,6750.5599999999995,0.967183298432,229.04770305279726,56.0,7035.607703052797,1.0422257861648214
2025-06-15 14:54:00+00:00,894,6732.59,0.9673165594595,227.47900136385215,56.0,7016.069001363852,1.0421054900660596
2025-06-15 14:55:00+00:00,895,6733.36,0.967310915552,227.54563204032547,56.0,7016.905632040325,1.0421105706571943
